Date,Close
2000-01-31,9000
2000-02-01,9000
2000-02-02,9000
2000-02-14,9010
2000-02-15,9010
2000-02-16,9010
2000-02-17,9010
2000-02-18,9010
2000-02-21,9010
2000-02-22,9010
2000-02-23,9010
2000-02-24,9010
2000-02-25,9010
2000-02-28,9010
2000-02-29,9010
2000-03-01,9300
2000-03-02,9300
2000-03-03,8980
2000-03-06,9150
2000-03-07,9300
2000-03-08,9130
2000-03-09,9130
2000-03-10,9130
2000-03-13,9405
2000-03-14,9120
2000-03-15,9280
2000-03-16,9280
2000-03-17,9200
2000-03-20,9200
2000-03-21,9200
2000-03-22,9200
2000-03-23,8965
2000-03-24,8965
2000-03-27,8720
2000-03-28,8700
2000-03-29,8700
2000-03-30,8700
2000-03-31,8700
2000-04-03,8600
2000-04-04,8860
2000-04-05,8555
2000-04-06,8800
2000-04-07,8800
2000-04-10,8520
2000-04-11,8720
2000-04-12,8720
2000-04-13,8560
2000-04-14,8880
2000-04-17,9100
2000-04-18,8755
2000-04-19,8750
2000-04-20,8855
2000-04-21,8875
2000-04-24,8875
2000-04-25,8950
2000-04-26,9085
2000-04-27,9065
2000-04-28,9060
2000-05-08,9115
2000-05-09,9010
2000-05-10,8945
2000-05-11,8920
2000-05-12,8930
2000-05-15,8765
2000-05-16,8800
2000-05-17,8795
2000-05-18,8770
2000-05-19,8765
2000-05-22,8745
2000-05-23,8740
2000-05-24,8810
2000-05-25,8740
2000-05-26,8700
2000-05-29,8635
2000-05-30,8620
2000-05-31,8620
2000-06-01,8650
2000-06-02,8785
2000-06-05,8705
2000-06-06,8725
2000-06-07,8700
2000-06-08,8630
2000-06-09,8620
2000-06-12,8575
2000-06-13,8610
2000-06-14,8530
2000-06-15,8550
2000-06-16,8495
2000-06-19,8520
2000-06-20,8550
2000-06-21,8555
2000-06-22,8555
2000-06-23,8555
2000-06-26,8570
2000-06-27,8565
2000-06-28,8580
2000-06-29,8580
2000-06-30,8620
2000-07-03,8555
2000-07-04,8525
2000-07-05,8510
2000-07-06,8525
2000-07-07,8510
2000-07-10,8530
2000-07-11,8585
2000-07-12,8605
2000-07-13,8620
2000-07-14,8670
2000-07-17,8755
2000-07-18,8765
2000-07-19,8750
2000-07-20,8785
2000-07-21,8795
2000-07-24,8730
2000-07-25,8690
2000-07-26,8725
2000-07-27,8720
2000-07-28,8770
2000-07-31,8760
2000-08-01,8830
2000-08-02,8870
2000-08-03,8900
2000-08-04,8945
2000-08-07,8980
2000-08-08,9100
2000-08-09,9000
2000-08-10,8985
2000-08-11,9020
2000-08-14,8940
2000-08-15,8885
2000-08-16,8895
2000-08-17,8865
2000-08-18,8870
2000-08-21,8865
2000-08-22,8840
2000-08-23,8810
2000-08-24,8815
2000-08-25,8840
2000-08-28,8810
2000-08-29,8800
2000-08-30,8830
2000-08-31,8800
2000-09-01,8770
2000-09-04,8755
2000-09-05,8805
2000-09-06,8790
2000-09-07,8815
2000-09-08,8815
2000-09-11,8850
2000-09-12,8775
2000-09-13,8800
2000-09-14,8795
2000-09-15,8760
2000-11-24,8810
2000-11-27,8810
2000-11-28,8810
2000-11-29,8810
2000-11-30,8810
2000-12-01,8810
2000-12-04,8810
2000-12-05,8810
2000-12-06,8810
2000-12-07,8810
2000-12-08,8810
2000-12-11,8810
2000-12-12,8700
2000-12-13,8700
2000-12-14,8450
2000-12-15,8450
2000-12-18,8410
2000-12-19,8160
2000-12-20,8160
2000-12-21,7915
2000-12-22,8285
2000-12-25,8285
2000-12-26,8285
2000-12-27,8285
2000-12-28,8285
2000-12-29,8285
2001-01-02,8285
2001-01-03,8285
2001-01-04,8285
2001-01-05,8285
2001-01-08,8285
2001-01-09,8285
2001-01-10,8285
2001-01-11,8285
2001-01-12,8285
2001-01-15,8285
2001-01-16,7875
2001-01-17,7875
2001-01-18,7640
2001-01-19,7640
2001-01-31,7640
2001-02-01,7640
2001-02-02,7640
2001-02-05,7710
2001-02-06,7710
2001-02-07,7710
2001-02-08,7710
2001-02-09,7710
2001-02-12,7710
2001-02-13,7710
2001-02-14,7710
2001-02-15,7710
2001-02-16,7710
2001-02-19,7710
2001-02-20,7710
2001-02-21,7710
2001-02-22,7710
2001-02-23,7710
2001-02-26,7710
2001-02-27,7710
2001-02-28,7710
2001-03-01,7710
2001-03-02,7710
2001-03-05,7710
2001-03-06,7710
2001-03-07,7710
2001-03-08,7710
2001-03-09,7710
2001-03-12,7710
2001-03-13,7710
2001-03-14,7710
2001-03-15,7310
2001-03-16,7310
2001-03-19,7310
2001-03-20,7310
2001-03-21,7310
2001-03-22,7310
2001-03-23,7310
2001-03-26,7310
2001-03-27,7310
2001-03-28,7310
2001-03-29,7530
2001-03-30,7530
2001-04-02,7500
2001-04-03,7600
2001-04-04,7600
2001-04-05,7880
2001-04-06,8050
2001-04-09,7900
2001-04-10,7900
2001-04-11,7900
2001-04-12,7900
2001-04-13,8200
2001-04-16,8200
2001-04-17,8200
2001-04-18,7960
2001-04-19,7730
2001-04-20,7730
2001-04-23,7700
2001-04-24,7700
2001-04-25,7700
2001-04-26,7700
2001-04-27,7730
2001-04-30,7695
2001-05-08,7595
2001-05-09,7595
2001-05-10,7595
2001-05-11,7595
2001-05-14,7630
2001-05-15,7550
2001-05-16,7550
2001-05-17,7460
2001-05-18,7460
2001-05-21,7460
2001-05-22,7460
2001-05-23,7460
2001-05-24,7460
2001-05-25,7460
2001-05-28,7580
2001-05-29,7580
2001-05-30,7580
2001-05-31,7580
2001-06-01,7410
2001-06-04,7430
2001-06-05,7430
2001-06-06,7430
2001-06-07,7620
2001-06-08,7620
2001-06-11,7460
2001-06-12,7460
2001-06-13,7460
2001-06-14,7320
2001-06-15,7510
2001-06-18,7510
2001-06-19,7510
2001-06-20,7510
2001-06-21,7510
2001-06-22,7510
2001-06-25,7600
2001-06-26,7600
2001-06-27,7330
2001-06-28,7300
2001-06-29,7295
2001-07-02,7295
2001-07-03,7285
2001-07-04,7285
2001-07-05,7320
2001-07-06,7250
2001-07-09,7255
2001-07-10,7300
2001-07-11,7155
2001-07-12,7200
2001-07-13,7200
2001-07-16,7085
2001-07-17,7065
2001-07-18,6915
2001-07-19,7025
2001-07-20,7015
2001-07-23,7000
2001-07-24,6975
2001-07-25,6975
2001-07-26,6975
2001-07-27,6975
2001-07-30,6900
2001-07-31,6900
2001-08-01,6900
2001-08-02,6900
2001-08-03,6900
2001-08-06,6900
2001-08-07,6900
2001-08-08,6800
2001-08-09,6755
2001-08-10,6705
2001-08-13,6705
2001-08-14,6705
2001-08-15,6750
2001-08-16,6685
2001-08-17,6760
2001-08-20,6680
2001-08-21,6680
2001-08-22,6800
2001-08-23,6655
2001-08-24,6700
2001-08-27,6700
2001-08-28,6800
2001-08-29,6755
2001-08-30,6770
2001-08-31,6655
2001-09-03,6460
2001-09-04,6650
2001-09-05,6650
2001-09-06,6850
2001-09-07,7000
2001-09-10,7210
2001-09-11,7385
2001-09-12,7605
2001-09-13,7835
2001-09-14,8070
2001-09-17,8310
2002-05-08,8010
2002-05-09,7940
2002-05-10,7865
2002-05-13,7720
2002-05-14,7510
2002-05-15,7630
2002-05-16,7630
2002-05-17,7700
2002-05-20,7570
2002-05-21,7780
2002-05-22,7690
2002-05-23,7610
2002-05-24,7480
2002-05-27,7590
2002-05-28,7780
2002-05-29,7920
2002-05-30,8140
2002-05-31,8310
2002-06-03,8310
2002-06-04,8380
2002-06-05,8640
2002-06-06,8850
2002-06-07,8880
2002-06-10,9140
2002-06-11,9250
2002-06-12,8980
2002-06-13,9160
2002-06-14,9130
2002-06-17,9350
2002-06-18,9460
2002-06-19,9590
2002-06-20,9630
2002-06-21,9505
2002-06-24,9560
2002-06-25,9505
2002-06-26,9520
2002-06-27,9455
2002-06-28,9440
2002-07-01,9400
2002-07-02,9430
2002-07-03,9240
2002-07-04,9280
2002-07-05,9130
2002-07-08,8925
2002-07-09,8990
2002-07-10,8925
2002-07-11,9010
2002-07-12,9065
2002-07-15,8940
2002-07-16,9000
2002-07-17,9030
2002-07-18,8925
2002-07-19,9000
2002-07-22,8905
2002-07-23,8905
2002-07-24,8650
2002-07-25,8705
2002-07-26,8700
2002-07-29,8685
2002-07-30,8925
2002-07-31,8855
2002-08-01,8860
2002-08-02,9110
2002-08-05,9330
2002-08-06,9280
2002-08-07,9265
2002-08-08,9340
2002-08-09,9600
2002-08-12,9230
2002-08-13,9330
2002-08-14,9410
2002-08-15,9555
2002-08-16,9520
2002-08-19,9700
2002-08-20,9865
2002-08-21,10170
2002-08-22,10010
2002-08-23,9955
2002-08-26,10170
2002-08-27,9930
2002-08-28,10070
2002-08-29,10080
2002-08-30,10050
2002-09-02,10050
2002-09-03,10150
2002-09-04,10150
2002-09-05,10230
2002-09-06,10400
2002-09-09,10450
2002-09-10,10650
2002-09-11,10760
2002-09-12,10700
2002-09-13,10580
2002-09-16,10270
2002-10-11,9200
2002-10-14,9200
2002-10-15,9200
2002-10-16,9200
2002-10-17,9200
2002-10-18,9200
2002-10-21,9200
2002-10-22,9200
2002-10-23,9200
2002-10-24,9200
2002-10-25,9200
2002-10-28,9200
2002-10-29,9200
2002-10-30,9200
2002-10-31,9200
2002-11-01,9200
2002-11-04,9200
2002-11-05,9200
2002-11-06,9200
2002-11-07,9200
2002-11-08,9200
2002-11-11,9200
2002-11-12,9200
2002-11-13,9200
2002-11-14,9620
2002-11-15,9620
2002-11-18,9620
2002-11-19,9620
2002-11-20,9620
2002-11-21,9620
2002-11-22,9620
2002-11-25,9620
2002-11-26,9620
2002-11-27,9620
2002-11-28,9620
2002-11-29,9625
2002-12-02,9910
2002-12-03,10090
2002-12-04,10140
2002-12-05,10140
2002-12-06,10185
2002-12-09,10240
2002-12-10,10255
2002-12-11,10390
2002-12-12,10400
2002-12-13,10270
2002-12-16,10350
2002-12-17,10310
2002-12-18,10375
2002-12-19,10425
2002-12-20,10410
2002-12-23,10560
2002-12-24,10640
2002-12-25,10700
2002-12-26,10820
2002-12-27,10890
2002-12-30,10895
2002-12-31,10895
2003-01-02,11155
2003-01-03,11390
2003-01-06,11710
2003-01-07,11355
2003-01-08,11525
2003-01-09,11915
2003-01-10,12080
2003-01-13,12060
2003-01-14,11700
2003-01-15,11775
2003-01-16,11555
2003-01-17,11570
2003-01-20,11920
2003-01-21,11840
2003-01-22,11780
2003-01-23,11530
2003-01-24,11700
2003-01-27,11560
2003-01-28,11625
2003-01-29,11700
2003-02-10,11870
2003-02-11,12085
2003-02-12,12335
2003-02-13,12450
2003-02-14,12740
2003-02-17,13500
2003-02-18,13200
2003-02-19,13100
2003-02-20,13275
2003-02-21,13715
2003-02-24,13670
2003-02-25,13330
2003-02-26,13540
2003-02-27,13530
2003-02-28,13875
2003-03-03,13110
2003-03-04,13375
2003-03-05,13490
2003-03-06,13705
2003-03-07,13680
2003-03-10,13455
2003-03-11,13595
2003-03-12,13850
2003-03-13,13980
2003-03-14,13980
2003-03-17,13875
2003-03-18,13590
2003-03-19,13615
2003-03-20,13500
2003-03-21,13410
2003-03-24,13385
2003-03-25,13660
2003-03-26,13640
2003-03-27,13575
2003-03-28,13370
2003-03-31,13130
2003-04-01,12980
2003-04-02,13150
2003-04-03,12930
2003-04-04,12585
2003-04-07,12100
2003-04-08,12375
2003-04-09,11875
2003-04-10,11820
2003-04-11,11450
2003-04-14,11235
2003-04-15,11220
2003-04-16,11495
2003-04-17,11460
2003-04-18,11350
2003-04-21,11115
2003-04-22,11170
2003-04-23,11230
2003-04-24,11090
2003-04-25,11110
2003-04-28,11010
2003-04-29,10765
2003-04-30,10780
2003-05-12,10490
2003-05-13,10640
2003-05-14,10625
2003-05-15,10600
2003-05-16,10600
2003-05-19,10795
2003-05-20,10555
2003-05-21,10845
2003-05-22,11160
2003-05-23,11180
2003-05-26,11195
2003-05-27,11095
2003-05-28,11170
2003-05-29,10825
2003-05-30,11190
2003-06-02,11220
2003-06-03,11120
2003-06-04,11230
2003-06-05,11410
2003-06-06,11195
2003-06-09,10935
2003-06-10,10760
2003-06-11,10600
2003-06-12,10585
2003-06-13,10440
2003-06-16,10240
2003-06-17,10430
2003-06-18,10395
2003-06-19,10380
2003-06-20,10370
2003-06-23,10215
2003-06-24,10030
2003-06-25,10195
2003-06-26,10125
2003-06-27,10080
2003-06-30,10135
2003-07-01,10105
2003-07-02,10130
2003-07-03,10170
2003-07-04,10240
2003-07-07,10015
2003-07-08,10150
2003-07-09,10100
2003-07-10,10150
2003-07-11,10120
2003-07-14,10295
2003-07-15,10290
2003-07-16,10290
2003-07-17,10370
2003-07-18,10385
2003-07-21,10420
2003-07-22,10400
2003-07-23,10425
2003-07-24,10520
2003-07-25,10655
2003-07-28,10790
2003-07-29,10730
2003-07-30,10940
2003-07-31,10925
2003-08-01,10965
2003-08-04,11270
2003-08-05,11520
2003-08-06,11475
2003-08-07,11925
2003-08-08,12300
2003-08-11,12595
2003-08-12,12500
2003-08-13,12630
2003-08-14,12965
2003-08-15,13140
2003-08-18,13110
2003-08-19,13180
2003-08-20,13230
2003-08-21,13250
2003-08-22,12925
2003-08-25,13110
2003-08-26,12700
2003-08-27,13090
2003-08-28,13035
2003-08-29,12740
2003-09-01,12910
2003-09-02,12900
2003-09-03,12805
2003-09-04,12800
2003-09-05,12640
2003-09-08,12750
2003-09-09,12880
2003-09-10,12900
2003-09-11,12950
2003-09-12,13045
2003-09-15,13100
2003-09-18,13200
2003-09-19,13275
2003-09-22,13725
2003-09-23,13980
2003-09-24,14130
2003-09-25,14105
2003-09-26,14000
2003-09-29,13930
2003-09-30,14015
2003-10-08,14260
2003-10-09,14150
2003-10-10,13950
2003-10-13,14340
2003-10-14,14865
2003-10-15,14700
2003-10-16,15140
2003-10-17,15150
2003-10-20,15435
2003-10-21,15200
2003-10-22,15420
2003-10-23,15750
2003-10-24,15600
2003-10-27,15860
2003-10-28,15800
2003-10-29,16140
2003-10-30,16585
2003-10-31,16950
2003-11-03,17105
2003-11-04,16500
2003-11-05,15880
2003-11-06,15535
2003-11-07,14680
2003-11-10,14780
2003-11-11,14720
2003-11-12,14260
2003-11-13,14300
2003-11-14,14310
2003-11-17,14210
2003-11-18,14170
2003-11-19,14280
2003-11-20,14180
2003-11-21,14580
2003-11-24,14520
2003-11-25,13980
2003-11-26,13810
2003-11-27,14000
2003-11-28,14200
2003-12-01,14550
2003-12-02,14500
2003-12-03,14840
2003-12-04,15300
2003-12-05,15250
2003-12-08,15130
2003-12-09,15290
2003-12-10,15495
2003-12-11,15565
2003-12-12,15720
2003-12-15,15715
2003-12-16,15640
2003-12-17,15695
2003-12-18,15630
2003-12-19,15600
2003-12-22,15580
2003-12-23,15700
2003-12-24,15605
2003-12-25,15765
2003-12-26,15800
2003-12-29,15925
2003-12-30,15960
2003-12-31,16020
2004-01-02,16475
2004-01-05,16450
2004-01-06,16350
2004-01-07,16245
2004-01-08,16150
2004-01-09,16215
2004-01-12,15960
2004-01-13,15925
2004-01-14,15900
2004-01-15,15950
2004-01-16,15820
2004-01-29,16000
2004-01-30,16200
2004-02-02,16175
2004-02-03,16000
2004-02-04,16130
2004-02-05,15905
2004-02-06,15660
2004-02-09,15580
2004-02-10,15270
2004-02-11,15660
2004-02-12,15930
2004-02-13,16110
2004-02-16,16045
2004-02-17,16540
2004-02-18,16830
2004-02-19,16415
2004-02-20,16650
2004-02-23,16400
2004-02-24,16370
2004-02-25,16455
2004-02-26,16440
2004-02-27,16510
2004-03-01,16560
2004-03-02,16200
2004-03-03,16350
2004-03-04,16340
2004-03-05,16235
2004-03-08,15840
2004-03-09,15630
2004-03-10,15585
2004-03-11,15600
2004-03-12,15645
2004-03-15,15735
2004-03-16,15620
2004-03-17,15635
2004-03-18,15685
2004-03-19,15940
2004-03-22,15915
2004-03-23,15745
2004-03-24,15775
2004-03-25,15480
2004-03-26,15500
2004-03-29,15030
2004-03-30,15205
2004-03-31,15230
2004-04-01,15400
2004-04-02,15395
2004-04-05,15400
2004-04-06,15325
2004-04-07,15250
2004-04-08,15105
2004-04-09,15290
2004-04-12,15360
2004-04-13,15235
2004-04-14,15160
2004-04-15,15245
2004-04-16,15035
2004-04-19,15090
2004-04-20,14660
2004-04-21,14405
2004-04-22,13600
2004-04-23,12780
2004-04-26,12780
2004-04-27,13570
2004-04-28,13250
2004-04-29,13310
2004-04-30,13500
2004-05-10,13195
2004-05-11,13060
2004-05-12,13005
2004-05-13,12825
2004-05-14,12805
2004-05-17,12545
2004-05-18,12260
2004-05-19,12880
2004-05-20,13005
2004-05-21,13280
2004-05-24,13305
2004-05-25,13080
2004-05-26,12930
2004-05-27,12670
2004-05-28,13110
2004-05-31,13170
2004-06-01,12830
2004-06-02,12870
2004-06-03,12795
2004-06-04,12735
2004-06-07,12690
2004-06-08,12675
2004-06-09,12530
2004-06-10,12720
2004-06-11,12500
2004-06-14,12550
2004-06-15,12545
2004-06-16,12650
2004-06-17,12660
2004-06-18,12670
2004-06-21,12315
2004-06-22,12650
2004-06-23,12665
2004-06-24,12575
2004-06-25,12500
2004-06-28,12535
2004-06-29,12625
2004-06-30,12545
2004-07-01,12770
2004-07-02,12690
2004-07-05,12630
2004-07-06,12730
2004-07-07,12670
2004-07-08,12695
2004-07-09,12695
2004-07-12,12730
2004-07-13,12720
2004-07-14,12600
2004-07-15,12655
2004-07-16,12775
2004-07-19,12730
2004-07-20,12695
2004-07-21,12475
2004-07-22,12505
2004-07-23,12575
2004-07-26,12600
2004-07-27,12635
2004-07-28,12670
2004-07-29,12710
2004-07-30,12760
2004-08-02,12665
2004-08-03,12680
2004-08-04,12690
2004-08-05,12620
2004-08-06,12605
2004-08-09,12530
2004-08-10,12525
2004-08-11,12510
2004-08-12,12465
2004-08-13,12485
2004-08-16,12530
2004-08-17,12555
2004-08-18,12545
2004-08-19,12535
2004-08-20,12550
2004-08-23,12520
2004-08-24,12530
2004-08-25,12470
2004-08-26,12450
2004-08-27,12420
2004-08-30,12355
2004-08-31,12340
2004-09-01,12350
2004-09-02,12280
2004-09-03,12260
2004-09-06,12150
2004-09-07,12155
2004-09-08,12155
2004-09-09,12200
2004-09-10,11965
2004-09-13,12080
2004-09-14,12180
2004-09-15,12240
2004-11-08,13290
2004-11-09,13290
2004-11-10,13290
2004-11-11,13290
2004-11-12,13290
2004-11-15,13290
2004-11-16,13290
2004-11-17,13290
2004-11-18,13290
2004-11-19,13290
2004-11-22,13290
2004-11-23,13290
2004-11-24,13290
2004-11-25,13290
2004-11-26,13290
2004-11-29,13290
2004-11-30,13290
2004-12-01,13290
2004-12-02,13290
2004-12-03,13290
2004-12-06,13290
2004-12-07,13290
2004-12-08,13290
2004-12-09,13290
2004-12-10,13290
2004-12-13,13290
2004-12-14,13290
2004-12-15,13290
2004-12-16,13290
2004-12-17,13290
2004-12-20,13290
2004-12-21,13290
2004-12-22,13290
2004-12-23,13290
2004-12-24,13290
2004-12-27,13290
2004-12-28,13290
2004-12-29,13290
2004-12-30,13290
2004-12-31,13290
2005-01-04,13290
2005-01-05,13290
2005-01-06,13290
2005-01-07,13290
2005-01-10,12410
2005-01-11,11900
2005-01-12,11900
2005-01-13,11900
2005-01-14,11900
2005-01-17,11900
2005-01-18,11900
2005-01-19,11900
2005-01-20,11550
2005-01-21,11550
2005-01-24,11880
2005-01-25,11880
2005-01-26,11880
2005-01-27,11880
2005-01-28,11880
2005-01-31,11880
2005-02-01,11880
2005-02-02,12225
2005-02-03,12300
2005-02-04,12315
2005-02-16,12595
2005-02-17,12800
2005-02-18,12845
2005-02-21,12850
2005-02-22,13145
2005-02-23,12990
2005-02-24,13060
2005-02-25,13180
2005-02-28,13180
2005-03-01,13270
2005-03-02,13160
2005-03-03,13005
2005-03-04,13030
2005-03-07,13000
2005-03-08,13000
2005-03-09,13110
2005-03-10,13110
2005-03-11,12900
2005-03-14,13160
2005-03-15,13520
2005-03-16,13520
2005-03-17,13725
2005-03-18,13085
2005-03-21,13000
2005-03-22,13150
2005-03-23,13095
2005-03-24,13100
2005-03-25,13125
2005-03-28,13085
2005-03-29,13325
2005-03-30,13625
2005-03-31,13410
2005-04-01,13440
2005-04-04,13640
2005-04-05,13750
2005-04-06,13700
2005-04-07,13740
2005-04-08,13370
2005-04-11,13200
2005-04-12,13150
2005-04-13,12790
2005-04-14,12835
2005-04-15,12800
2005-04-18,12905
2005-04-19,13015
2005-04-20,13085
2005-04-21,12725
2005-04-22,12750
2005-04-25,12770
2005-04-26,12580
2005-04-27,12650
2005-04-28,12695
2005-04-29,12610
2005-05-09,12840
2005-05-10,12795
2005-05-11,12790
2005-05-12,12770
2005-05-13,12805
2005-05-16,12900
2005-05-17,12980
2005-05-18,13220
2005-05-19,13145
2005-05-20,13130
2005-05-23,13315
2005-05-24,13330
2005-05-25,13200
2005-05-26,13495
2005-05-27,13570
2005-05-30,13605
2005-05-31,13525
2005-06-01,13570
2005-06-02,13650
2005-06-03,13640
2005-06-06,14045
2005-06-07,13990
2005-06-08,13900
2005-06-09,13760
2005-06-10,14130
