,Date,RB05_p,RB05_v,RB05_po
587,2011-10-17,4213.0,170990.0,201464.0
588,2011-10-18,4113.0,177736.0,243372.0
589,2011-10-19,4076.0,246540.0,277700.0
590,2011-10-20,3955.0,354596.0,315388.0
591,2011-10-21,4002.0,234726.0,320042.0
592,2011-10-24,4116.0,338296.0,296234.0
593,2011-10-25,4070.0,420948.0,310316.0
594,2011-10-26,4080.0,338082.0,323934.0
595,2011-10-27,4088.0,256990.0,325730.0
596,2011-10-28,4180.0,574946.0,363480.0
597,2011-10-31,4133.0,568912.0,395586.0
598,2011-11-01,4054.0,615762.0,439918.0
599,2011-11-02,4045.0,1021990.0,520006.0
600,2011-11-03,4006.0,1123376.0,610550.0
601,2011-11-04,4121.0,1263124.0,557462.0
602,2011-11-07,4106.0,1012902.0,558058.0
603,2011-11-08,4141.0,990748.0,588526.0
604,2011-11-09,4161.0,1116592.0,643116.0
605,2011-11-10,4050.0,1368526.0,671870.0
606,2011-11-11,4149.0,1183642.0,623586.0
607,2011-11-14,4189.0,1131236.0,634106.0
608,2011-11-15,4157.0,822576.0,663378.0
609,2011-11-16,4134.0,961878.0,697734.0
610,2011-11-17,4178.0,830074.0,646612.0
611,2011-11-18,4154.0,751194.0,631848.0
612,2011-11-21,4086.0,1401414.0,788422.0
613,2011-11-22,4089.0,909468.0,766244.0
614,2011-11-23,4039.0,884400.0,821198.0
615,2011-11-24,4073.0,1285402.0,794762.0
616,2011-11-25,4045.0,803530.0,798492.0
617,2011-11-28,4084.0,849788.0,781192.0
618,2011-11-29,4125.0,1079002.0,704976.0
619,2011-11-30,4075.0,995530.0,727588.0
620,2011-12-01,4174.0,1022786.0,696346.0
621,2011-12-02,4163.0,746252.0,677270.0
622,2011-12-05,4164.0,554640.0,677940.0
623,2011-12-06,4160.0,659802.0,700240.0
624,2011-12-07,4182.0,505738.0,675364.0
625,2011-12-08,4176.0,544826.0,646684.0
626,2011-12-09,4169.0,503062.0,658106.0
627,2011-12-12,4168.0,573072.0,666992.0
628,2011-12-13,4151.0,608374.0,679584.0
629,2011-12-14,4153.0,455048.0,686318.0
630,2011-12-15,4124.0,686992.0,702476.0
631,2011-12-16,4189.0,798444.0,706494.0
632,2011-12-19,4170.0,658816.0,684474.0
633,2011-12-20,4174.0,493206.0,698906.0
634,2011-12-21,4181.0,557858.0,694326.0
635,2011-12-22,4206.0,553946.0,698516.0
636,2011-12-23,4226.0,730982.0,682206.0
637,2011-12-26,4226.0,613024.0,655242.0
638,2011-12-27,4235.0,456354.0,655136.0
639,2011-12-28,4236.0,515666.0,630046.0
640,2011-12-29,4201.0,498938.0,621264.0
641,2011-12-30,4210.0,658394.0,615478.0
642,2012-01-04,4159.0,750376.0,700316.0
643,2012-01-05,4178.0,675912.0,706862.0
644,2012-01-06,4196.0,520198.0,663620.0
645,2012-01-09,4185.0,573424.0,680172.0
646,2012-01-10,4215.0,479106.0,654236.0
647,2012-01-11,4224.0,419336.0,642846.0
648,2012-01-12,4223.0,327884.0,623656.0
649,2012-01-13,4229.0,345620.0,615220.0
650,2012-01-16,4240.0,386556.0,566390.0
651,2012-01-17,4295.0,611252.0,524682.0
652,2012-01-18,4301.0,442328.0,504012.0
653,2012-01-19,4310.0,219488.0,463212.0
654,2012-01-20,4323.0,292970.0,435502.0
655,2012-01-30,4320.0,243356.0,465236.0
656,2012-01-31,4297.0,410132.0,507670.0
657,2012-02-01,4285.0,299214.0,508090.0
658,2012-02-02,4318.0,349826.0,544700.0
659,2012-02-03,4332.0,260168.0,527582.0
660,2012-02-06,4330.0,323560.0,525090.0
661,2012-02-07,4274.0,629716.0,576332.0
662,2012-02-08,4337.0,648606.0,560084.0
663,2012-02-09,4297.0,584068.0,536830.0
664,2012-02-10,4286.0,530728.0,582990.0
665,2012-02-13,4261.0,563756.0,611924.0
666,2012-02-14,4252.0,348404.0,627824.0
667,2012-02-15,4189.0,941858.0,744456.0
668,2012-02-16,4169.0,810224.0,727332.0
669,2012-02-17,4157.0,669080.0,715732.0
670,2012-02-20,4178.0,482652.0,717338.0
671,2012-02-21,4228.0,785570.0,644934.0
672,2012-02-22,4251.0,570998.0,575884.0
673,2012-02-23,4237.0,410754.0,548332.0
674,2012-02-24,4234.0,355322.0,548120.0
675,2012-02-27,4278.0,376758.0,507470.0
676,2012-02-28,4295.0,255536.0,473012.0
677,2012-02-29,4300.0,176002.0,438012.0
678,2012-03-01,4277.0,140788.0,401742.0
679,2012-03-02,4290.0,111242.0,376840.0
680,2012-03-05,4260.0,138912.0,329780.0
681,2012-03-06,4258.0,64190.0,316228.0
682,2012-03-07,4245.0,78788.0,289992.0
683,2012-03-08,4270.0,53616.0,276492.0
684,2012-03-09,4299.0,73176.0,250494.0
685,2012-03-12,4310.0,43338.0,234920.0
686,2012-03-13,4310.0,34638.0,217966.0
687,2012-03-14,4295.0,40524.0,202322.0
688,2012-03-15,4312.0,45174.0,184366.0
689,2012-03-16,4309.0,18486.0,176194.0
690,2012-03-19,4315.0,14112.0,170784.0
691,2012-03-20,4309.0,14312.0,163414.0
692,2012-03-21,4331.0,30804.0,145582.0
693,2012-03-22,4325.0,13318.0,140938.0
694,2012-03-23,4318.0,11984.0,135176.0
695,2012-03-26,4324.0,9962.0,131936.0
696,2012-03-27,4340.0,17502.0,125528.0
697,2012-03-28,4316.0,13846.0,118322.0
698,2012-03-29,4304.0,20086.0,106592.0
699,2012-03-30,4306.0,23372.0,95714.0
700,2012-04-05,4326.0,12028.0,89550.0
701,2012-04-06,4346.0,14300.0,82564.0
702,2012-04-09,4348.0,10862.0,75048.0
703,2012-04-10,4355.0,7420.0,70782.0
704,2012-04-11,4355.0,10914.0,62452.0
705,2012-04-12,4379.0,14236.0,52972.0
706,2012-04-13,4367.0,7682.0,48260.0
707,2012-04-16,4328.0,10646.0,42430.0
708,2012-04-17,4312.0,8048.0,37170.0
709,2012-04-18,4325.0,6404.0,34708.0
710,2012-04-19,4303.0,5474.0,31600.0
711,2012-04-20,4305.0,3246.0,29688.0
712,2012-04-23,4286.0,6432.0,24544.0
713,2012-04-24,4269.0,3996.0,21534.0
714,2012-04-25,4275.0,6308.0,18964.0
715,2012-04-26,4288.0,4152.0,17286.0
716,2012-04-27,4185.0,5678.0,15728.0
717,2012-05-02,4264.0,2708.0,14100.0
718,2012-05-03,4255.0,1740.0,12600.0
719,2012-05-04,4263.0,180.0,12540.0
720,2012-05-07,4260.0,1620.0,11640.0
721,2012-05-08,4249.0,660.0,11160.0
722,2012-05-09,4185.0,1380.0,10200.0
723,2012-05-10,4236.0,780.0,9480.0
724,2012-05-11,4220.0,300.0,9240.0
725,2012-05-14,4215.0,720.0,8580.0
726,2012-05-15,4066.0,600.0,8220.0
727,2012-05-16,4091.0,0.0,0.0
728,2012-05-17,4106.0,20.0,12.0
729,2012-05-18,4071.0,32.0,36.0
730,2012-05-21,4102.0,28.0,44.0
731,2012-05-22,4090.0,44.0,80.0
732,2012-05-23,4068.0,86.0,158.0
733,2012-05-24,4062.0,74.0,208.0
734,2012-05-25,4066.0,172.0,342.0
735,2012-05-28,4129.0,184.0,390.0
736,2012-05-29,4143.0,122.0,448.0
737,2012-05-30,4131.0,108.0,492.0
738,2012-05-31,4127.0,150.0,492.0
739,2012-06-01,4119.0,48.0,496.0
740,2012-06-04,4048.0,408.0,744.0
741,2012-06-05,4088.0,100.0,786.0
742,2012-06-06,4099.0,172.0,770.0
743,2012-06-07,4109.0,116.0,824.0
744,2012-06-08,4110.0,140.0,848.0
745,2012-06-11,4129.0,122.0,844.0
746,2012-06-12,4108.0,188.0,902.0
747,2012-06-13,4113.0,1450.0,2196.0
748,2012-06-14,4113.0,154.0,2246.0
749,2012-06-15,4145.0,202.0,2382.0
750,2012-06-18,4142.0,98.0,2386.0
751,2012-06-19,4143.0,220.0,2520.0
752,2012-06-20,4159.0,158.0,2618.0
753,2012-06-21,4143.0,294.0,2778.0
754,2012-06-25,4130.0,228.0,2756.0
755,2012-06-26,4103.0,502.0,3102.0
756,2012-06-27,4088.0,328.0,3340.0
757,2012-06-28,4099.0,564.0,3702.0
758,2012-06-29,4090.0,566.0,3718.0
759,2012-07-02,4057.0,616.0,3994.0
760,2012-07-03,4099.0,1388.0,4208.0
761,2012-07-04,4106.0,228.0,4222.0
762,2012-07-05,4110.0,214.0,4300.0
763,2012-07-06,4105.0,148.0,4326.0
764,2012-07-09,4062.0,534.0,4532.0
765,2012-07-10,4001.0,1010.0,5072.0
766,2012-07-11,3979.0,1004.0,5394.0
767,2012-07-12,3972.0,1756.0,6142.0
768,2012-07-13,3994.0,1276.0,6156.0
769,2012-07-16,3953.0,2136.0,7074.0
770,2012-07-17,3930.0,1552.0,7464.0
771,2012-07-18,3922.0,1054.0,7702.0
772,2012-07-19,3888.0,1788.0,8580.0
773,2012-07-20,3825.0,3194.0,10208.0
774,2012-07-23,3766.0,8212.0,13256.0
775,2012-07-24,3763.0,11078.0,15850.0
776,2012-07-25,3752.0,6386.0,15540.0
777,2012-07-26,3755.0,6444.0,17818.0
778,2012-07-27,3795.0,6826.0,19020.0
779,2012-07-30,3779.0,7326.0,20634.0
780,2012-07-31,3787.0,7640.0,22228.0
781,2012-08-01,3734.0,8926.0,25142.0
782,2012-08-02,3711.0,7946.0,27466.0
783,2012-08-03,3712.0,6912.0,28602.0
784,2012-08-06,3727.0,6944.0,29648.0
785,2012-08-07,3735.0,6214.0,30816.0
786,2012-08-08,3725.0,10192.0,33032.0
787,2012-08-09,3744.0,8598.0,36064.0
788,2012-08-10,3766.0,9332.0,36042.0
789,2012-08-13,3731.0,8414.0,37508.0
790,2012-08-14,3722.0,8418.0,37742.0
791,2012-08-15,3723.0,7764.0,39374.0
792,2012-08-16,3704.0,7386.0,41924.0
793,2012-08-17,3685.0,18352.0,49368.0
794,2012-08-20,3666.0,10570.0,53242.0
795,2012-08-21,3651.0,17104.0,58394.0
796,2012-08-22,3620.0,20882.0,64766.0
797,2012-08-23,3598.0,29564.0,72970.0
798,2012-08-24,3560.0,20706.0,80106.0
799,2012-08-27,3568.0,17210.0,84684.0
800,2012-08-28,3526.0,28444.0,92478.0
801,2012-08-29,3536.0,109064.0,112020.0
802,2012-08-30,3542.0,94882.0,117736.0
803,2012-08-31,3489.0,65706.0,122012.0
804,2012-09-03,3428.0,101590.0,141014.0
805,2012-09-04,3337.0,163800.0,166106.0
806,2012-09-05,3274.0,200252.0,192520.0
807,2012-09-06,3333.0,247532.0,195178.0
808,2012-09-07,3468.0,376438.0,169572.0
809,2012-09-10,3539.0,361244.0,180668.0
810,2012-09-11,3524.0,259294.0,178246.0
811,2012-09-12,3529.0,273130.0,187954.0
812,2012-09-13,3514.0,143750.0,181140.0
813,2012-09-14,3615.0,228774.0,178020.0
814,2012-09-17,3619.0,222500.0,196682.0
815,2012-09-18,3640.0,183022.0,196614.0
816,2012-09-19,3679.0,180682.0,203354.0
817,2012-09-20,3542.0,320964.0,229606.0
818,2012-09-21,3537.0,323910.0,244354.0
819,2012-09-24,3592.0,253756.0,242358.0
820,2012-09-25,3587.0,223054.0,244648.0
821,2012-09-26,3582.0,201488.0,234446.0
822,2012-09-27,3607.0,166194.0,225678.0
823,2012-09-28,3634.0,81246.0,213676.0
824,2012-10-08,3680.0,171758.0,223994.0
825,2012-10-09,3698.0,203848.0,251452.0
826,2012-10-10,3705.0,246634.0,282258.0
827,2012-10-11,3655.0,283698.0,304360.0
828,2012-10-12,3646.0,317228.0,336702.0
829,2012-10-15,3556.0,546086.0,449706.0
830,2012-10-16,3589.0,974986.0,533370.0
831,2012-10-17,3657.0,1910666.0,623578.0
832,2012-10-18,3675.0,1139592.0,646686.0
833,2012-10-19,3651.0,1402866.0,654286.0
834,2012-10-22,3732.0,2415424.0,887768.0
835,2012-10-23,3660.0,3274936.0,807508.0
836,2012-10-24,3684.0,2505778.0,817404.0
837,2012-10-25,3679.0,2395024.0,863754.0
838,2012-10-26,3683.0,2704280.0,834678.0
839,2012-10-29,3619.0,2832374.0,1001290.0
840,2012-10-30,3628.0,1686068.0,969376.0
841,2012-10-31,3634.0,2547820.0,977100.0
842,2012-11-01,3679.0,2278022.0,949778.0
843,2012-11-02,3676.0,2174920.0,947470.0
844,2012-11-05,3641.0,2523272.0,991722.0
845,2012-11-06,3642.0,1975530.0,998532.0
846,2012-11-07,3634.0,2034904.0,1075158.0
847,2012-11-08,3627.0,1699292.0,1059268.0
848,2012-11-09,3640.0,2328602.0,1070130.0
849,2012-11-12,3666.0,2321464.0,1085660.0
850,2012-11-13,3649.0,1684364.0,1060402.0
851,2012-11-14,3642.0,1462954.0,1052238.0
852,2012-11-15,3644.0,1467342.0,1057280.0
853,2012-11-16,3643.0,1045096.0,1002998.0
854,2012-11-19,3544.0,3246954.0,1409880.0
855,2012-11-20,3552.0,1898612.0,1344640.0
856,2012-11-21,3570.0,1448990.0,1254238.0
857,2012-11-22,3564.0,2306830.0,1259764.0
858,2012-11-23,3571.0,1350758.0,1194220.0
859,2012-11-26,3553.0,1309970.0,1214056.0
860,2012-11-27,3537.0,2012380.0,1255278.0
861,2012-11-28,3525.0,1196026.0,1279238.0
862,2012-11-29,3468.0,2321780.0,1448140.0
863,2012-11-30,3495.0,2288480.0,1352618.0
864,2012-12-03,3551.0,2248004.0,1257752.0
865,2012-12-04,3562.0,1566298.0,1226182.0
866,2012-12-05,3619.0,2635092.0,1240148.0
867,2012-12-06,3595.0,2215104.0,1244484.0
868,2012-12-07,3656.0,2735394.0,1361540.0
869,2012-12-10,3679.0,2309468.0,1332976.0
870,2012-12-11,3664.0,2102290.0,1344042.0
871,2012-12-12,3691.0,2896950.0,1477650.0
872,2012-12-13,3684.0,2130976.0,1423328.0
873,2012-12-14,3786.0,3537308.0,1486718.0
874,2012-12-17,3812.0,2635746.0,1412708.0
875,2012-12-18,3819.0,3239534.0,1420642.0
876,2012-12-19,3818.0,2751466.0,1462176.0
877,2012-12-20,3789.0,3037022.0,1421808.0
878,2012-12-21,3793.0,2602290.0,1353428.0
879,2012-12-24,3790.0,1615326.0,1365516.0
880,2012-12-25,3873.0,3741282.0,1384046.0
881,2012-12-26,3878.0,1777464.0,1332364.0
882,2012-12-27,3869.0,3370406.0,1178716.0
883,2012-12-28,3916.0,1984868.0,1161322.0
884,2012-12-31,3988.0,2403872.0,1120288.0
885,2013-01-04,3990.0,2305966.0,1208310.0
886,2013-01-07,4004.0,2896484.0,1391856.0
887,2013-01-08,4010.0,2523894.0,1372826.0
888,2013-01-09,3998.0,2208806.0,1368910.0
889,2013-01-10,4020.0,2885508.0,1431692.0
890,2013-01-11,3925.0,3186202.0,1280732.0
891,2013-01-14,4004.0,3884908.0,1342386.0
892,2013-01-15,3977.0,2434790.0,1356304.0
893,2013-01-16,3934.0,2696402.0,1325568.0
894,2013-01-17,3946.0,2441574.0,1307512.0
895,2013-01-18,4002.0,2346678.0,1286920.0
896,2013-01-21,3965.0,2373354.0,1305804.0
897,2013-01-22,3987.0,2299268.0,1304862.0
898,2013-01-23,4053.0,2698600.0,1479668.0
899,2013-01-24,4032.0,3701298.0,1433814.0
900,2013-01-25,4076.0,3541296.0,1579068.0
901,2013-01-28,4068.0,1843148.0,1430354.0
902,2013-01-29,4069.0,1691260.0,1395986.0
903,2013-01-30,4114.0,2323038.0,1437552.0
904,2013-01-31,4127.0,1470028.0,1332500.0
905,2013-02-01,4168.0,2108662.0,1376852.0
906,2013-02-04,4221.0,1635588.0,1213904.0
907,2013-02-05,4140.0,2017310.0,918566.0
908,2013-02-06,4109.0,1140156.0,832292.0
909,2013-02-07,4124.0,698148.0,686640.0
910,2013-02-08,4127.0,313548.0,605274.0
911,2013-02-18,4059.0,363908.0,566734.0
912,2013-02-19,4090.0,310334.0,554748.0
913,2013-02-20,4096.0,243576.0,543828.0
914,2013-02-21,4014.0,390126.0,454428.0
915,2013-02-22,3977.0,176090.0,413038.0
916,2013-02-25,3937.0,199896.0,349110.0
917,2013-02-26,3903.0,176692.0,308054.0
918,2013-02-27,3929.0,131644.0,290282.0
919,2013-02-28,3980.0,97862.0,266614.0
920,2013-03-01,3953.0,105846.0,243148.0
921,2013-03-04,3875.0,155382.0,204654.0
922,2013-03-05,3915.0,76186.0,184220.0
923,2013-03-06,3917.0,79164.0,165550.0
924,2013-03-07,3908.0,56906.0,155544.0
925,2013-03-08,3912.0,60240.0,146150.0
926,2013-03-11,3893.0,66868.0,132184.0
927,2013-03-12,3891.0,56976.0,118256.0
928,2013-03-13,3803.0,85470.0,98216.0
929,2013-03-14,3746.0,68718.0,81358.0
930,2013-03-15,3807.0,62206.0,69910.0
931,2013-03-18,3786.0,36326.0,63076.0
932,2013-03-19,3795.0,14784.0,61174.0
933,2013-03-20,3828.0,19610.0,57460.0
934,2013-03-21,3840.0,22198.0,59280.0
935,2013-03-22,3806.0,11986.0,56696.0
936,2013-03-25,3836.0,12590.0,55040.0
937,2013-03-26,3820.0,13842.0,55052.0
938,2013-03-27,3831.0,14662.0,51354.0
939,2013-03-28,3780.0,17706.0,49484.0
940,2013-03-29,3762.0,11052.0,47190.0
941,2013-04-01,3667.0,24742.0,39038.0
942,2013-04-02,3710.0,15830.0,34140.0
943,2013-04-03,3738.0,18962.0,29750.0
944,2013-04-08,3750.0,7296.0,29304.0
945,2013-04-09,3740.0,6146.0,27896.0
946,2013-04-10,3721.0,3394.0,27598.0
947,2013-04-11,3702.0,4374.0,27108.0
948,2013-04-12,3712.0,3696.0,25752.0
949,2013-04-15,3645.0,8992.0,22438.0
950,2013-04-16,3581.0,16300.0,17808.0
951,2013-04-17,3562.0,5396.0,16536.0
952,2013-04-18,3494.0,5820.0,15488.0
953,2013-04-19,3516.0,2496.0,14758.0
954,2013-04-22,3503.0,1702.0,14396.0
955,2013-04-23,3471.0,4314.0,13626.0
956,2013-04-24,3477.0,2994.0,12962.0
957,2013-04-25,3467.0,1696.0,12506.0
958,2013-04-26,3500.0,4854.0,12540.0
959,2013-05-02,3450.0,3420.0,10080.0
960,2013-05-03,3465.0,1020.0,9240.0
961,2013-05-06,3447.0,480.0,9240.0
962,2013-05-07,3480.0,120.0,9180.0
963,2013-05-08,3478.0,300.0,9180.0
964,2013-05-09,3430.0,540.0,9060.0
965,2013-05-10,3401.0,540.0,9000.0
966,2013-05-13,3469.0,720.0,8940.0
967,2013-05-14,3405.0,420.0,8880.0
968,2013-05-15,3395.0,1080.0,8880.0
969,2013-05-16,3695.0,42.0,24.0
970,2013-05-17,3737.0,470.0,194.0
971,2013-05-20,3738.0,122.0,242.0
972,2013-05-21,3723.0,112.0,228.0
973,2013-05-22,3712.0,626.0,622.0
974,2013-05-23,3669.0,760.0,702.0
975,2013-05-24,3685.0,336.0,770.0
976,2013-05-27,3645.0,890.0,794.0
977,2013-05-28,3638.0,616.0,800.0
978,2013-05-29,3586.0,1392.0,872.0
979,2013-05-30,3580.0,1318.0,1212.0
980,2013-05-31,3557.0,1338.0,1346.0
981,2013-06-03,3628.0,1316.0,1288.0
982,2013-06-04,3641.0,1182.0,1292.0
983,2013-06-05,3655.0,990.0,1634.0
984,2013-06-06,3583.0,2044.0,2232.0
985,2013-06-07,3588.0,1000.0,2460.0
986,2013-06-13,3570.0,666.0,2620.0
987,2013-06-14,3587.0,1026.0,2952.0
988,2013-06-17,3643.0,1644.0,3016.0
989,2013-06-18,3659.0,472.0,3028.0
990,2013-06-19,3687.0,624.0,3028.0
991,2013-06-20,3647.0,1518.0,3166.0
992,2013-06-21,3696.0,3172.0,3166.0
993,2013-06-24,3627.0,1290.0,3176.0
994,2013-06-25,3616.0,1800.0,3510.0
995,2013-06-26,3561.0,2252.0,4098.0
996,2013-06-27,3609.0,2810.0,3928.0
997,2013-06-28,3616.0,1368.0,4092.0
998,2013-07-01,3619.0,1228.0,4186.0
999,2013-07-02,3644.0,1242.0,4292.0
1000,2013-07-03,3687.0,2548.0,4530.0
1001,2013-07-04,3690.0,1716.0,4596.0
1002,2013-07-05,3693.0,1376.0,4548.0
1003,2013-07-08,3681.0,2658.0,4558.0
1004,2013-07-09,3672.0,1336.0,4552.0
1005,2013-07-10,3706.0,2848.0,5220.0
1006,2013-07-11,3716.0,3382.0,5146.0
1007,2013-07-12,3705.0,6016.0,7980.0
1008,2013-07-15,3709.0,2762.0,8368.0
1009,2013-07-16,3724.0,2222.0,8924.0
1010,2013-07-17,3737.0,3376.0,9716.0
1011,2013-07-18,3733.0,1868.0,9590.0
1012,2013-07-19,3746.0,1992.0,9854.0
1013,2013-07-22,3723.0,5202.0,12032.0
1014,2013-07-23,3734.0,1922.0,12324.0
1015,2013-07-24,3748.0,3152.0,12284.0
1016,2013-07-25,3736.0,1286.0,12382.0
1017,2013-07-26,3721.0,2106.0,12272.0
1018,2013-07-29,3683.0,3988.0,12912.0
1019,2013-07-30,3680.0,3312.0,14618.0
1020,2013-07-31,3689.0,7772.0,15188.0
1021,2013-08-01,3699.0,4012.0,14690.0
1022,2013-08-02,3721.0,7806.0,17296.0
1023,2013-08-05,3729.0,2652.0,17718.0
1024,2013-08-06,3733.0,3020.0,17748.0
1025,2013-08-07,3759.0,6882.0,20770.0
1026,2013-08-08,3793.0,7240.0,19558.0
1027,2013-08-09,3802.0,10762.0,22092.0
1028,2013-08-12,3858.0,5670.0,22950.0
1029,2013-08-13,3883.0,25946.0,30052.0
1030,2013-08-14,3864.0,8994.0,31836.0
1031,2013-08-15,3865.0,6460.0,33582.0
1032,2013-08-16,3861.0,9910.0,35090.0
1033,2013-08-19,3861.0,18984.0,42710.0
1034,2013-08-20,3858.0,20658.0,52694.0
1035,2013-08-21,3854.0,8334.0,53856.0
1036,2013-08-22,3840.0,13162.0,52448.0
1037,2013-08-23,3887.0,20364.0,54606.0
1038,2013-08-26,3882.0,23370.0,55756.0
1039,2013-08-27,3889.0,19328.0,55818.0
1040,2013-08-28,3837.0,24966.0,56790.0
1041,2013-08-29,3819.0,29316.0,60200.0
1042,2013-08-30,3824.0,15450.0,61332.0
1043,2013-09-02,3880.0,23922.0,64604.0
1044,2013-09-03,3844.0,22866.0,65656.0
1045,2013-09-04,3840.0,17600.0,69274.0
1046,2013-09-05,3826.0,22382.0,69710.0
1047,2013-09-06,3805.0,31702.0,77344.0
1048,2013-09-09,3832.0,28000.0,83654.0
1049,2013-09-10,3818.0,19472.0,84650.0
1050,2013-09-11,3821.0,25304.0,84540.0
1051,2013-09-12,3801.0,18540.0,88672.0
1052,2013-09-13,3739.0,78138.0,102364.0
1053,2013-09-16,3721.0,36336.0,104210.0
1054,2013-09-17,3724.0,30474.0,104742.0
1055,2013-09-18,3721.0,43572.0,99484.0
1056,2013-09-23,3750.0,54418.0,106778.0
1057,2013-09-24,3712.0,52490.0,107862.0
1058,2013-09-25,3714.0,29932.0,106308.0
1059,2013-09-26,3699.0,34312.0,105670.0
1060,2013-09-27,3672.0,39496.0,105012.0
1061,2013-09-30,3691.0,29140.0,100726.0
1062,2013-10-08,3694.0,71806.0,123704.0
1063,2013-10-09,3670.0,205618.0,232574.0
1064,2013-10-10,3686.0,97930.0,247660.0
1065,2013-10-11,3681.0,160100.0,305650.0
1066,2013-10-14,3723.0,228990.0,360554.0
1067,2013-10-15,3711.0,403052.0,423612.0
1068,2013-10-16,3690.0,372164.0,501174.0
1069,2013-10-17,3669.0,460630.0,588084.0
1070,2013-10-18,3643.0,879848.0,755226.0
1071,2013-10-21,3644.0,819270.0,802692.0
1072,2013-10-22,3642.0,617844.0,859838.0
1073,2013-10-23,3634.0,911702.0,864280.0
1074,2013-10-24,3617.0,954872.0,891736.0
1075,2013-10-25,3585.0,796812.0,926726.0
1076,2013-10-28,3586.0,589820.0,949062.0
1077,2013-10-29,3608.0,1083038.0,1017406.0
1078,2013-10-30,3645.0,1190512.0,1151774.0
1079,2013-10-31,3636.0,1152622.0,1199354.0
1080,2013-11-01,3671.0,1771784.0,1326042.0
1081,2013-11-04,3677.0,1256126.0,1439576.0
1082,2013-11-05,3669.0,1371586.0,1517904.0
1083,2013-11-06,3642.0,1492144.0,1526576.0
1084,2013-11-07,3679.0,1910172.0,1501678.0
1085,2013-11-08,3661.0,1341632.0,1513220.0
1086,2013-11-11,3668.0,1523286.0,1466372.0
1087,2013-11-12,3670.0,1267998.0,1483652.0
1088,2013-11-13,3647.0,1582304.0,1519674.0
1089,2013-11-14,3620.0,1902964.0,1519356.0
1090,2013-11-15,3591.0,1936398.0,1601814.0
1091,2013-11-18,3592.0,1339696.0,1572632.0
1092,2013-11-19,3624.0,1689192.0,1538180.0
1093,2013-11-20,3646.0,1905328.0,1632208.0
1094,2013-11-21,3612.0,1674888.0,1624172.0
1095,2013-11-22,3614.0,1222570.0,1571758.0
1096,2013-11-25,3636.0,1475922.0,1571414.0
1097,2013-11-26,3660.0,2424668.0,1609358.0
1098,2013-11-27,3650.0,1382060.0,1632286.0
1099,2013-11-28,3670.0,1725370.0,1544494.0
1100,2013-11-29,3670.0,935964.0,1523448.0
1101,2013-12-02,3695.0,1520018.0,1543206.0
1102,2013-12-03,3709.0,1341546.0,1557234.0
1103,2013-12-04,3713.0,1475374.0,1591704.0
1104,2013-12-05,3693.0,1243242.0,1591636.0
1105,2013-12-06,3702.0,1151966.0,1592986.0
1106,2013-12-09,3722.0,1356200.0,1663624.0
1107,2013-12-10,3716.0,1122538.0,1661188.0
1108,2013-12-11,3735.0,1933408.0,1672764.0
1109,2013-12-12,3729.0,1238166.0,1724520.0
1110,2013-12-13,3676.0,2446196.0,1528546.0
1111,2013-12-16,3671.0,1300370.0,1482104.0
1112,2013-12-17,3663.0,1377856.0,1527492.0
1113,2013-12-18,3656.0,1292080.0,1450908.0
1114,2013-12-19,3652.0,1024508.0,1461744.0
1115,2013-12-20,3627.0,1285518.0,1402016.0
1116,2013-12-23,3612.0,1107832.0,1408834.0
1117,2013-12-24,3628.0,984078.0,1425882.0
1118,2013-12-25,3603.0,1342694.0,1464490.0
1119,2013-12-26,3604.0,1270188.0,1456790.0
1120,2013-12-27,3612.0,1316292.0,1458702.0
1121,2013-12-30,3573.0,1487060.0,1535764.0
1122,2013-12-31,3570.0,1260888.0,1419640.0
1123,2014-01-02,3590.0,1019050.0,1346124.0
1124,2014-01-03,3540.0,1260658.0,1355794.0
1125,2014-01-06,3515.0,1107724.0,1345560.0
1126,2014-01-07,3465.0,1517508.0,1335660.0
1127,2014-01-08,3469.0,1222914.0,1277020.0
1128,2014-01-09,3456.0,1310698.0,1277436.0
1129,2014-01-10,3492.0,1624786.0,1294374.0
1130,2014-01-13,3462.0,1229540.0,1291692.0
1131,2014-01-14,3492.0,1233518.0,1304722.0
1132,2014-01-15,3498.0,1169568.0,1318804.0
1133,2014-01-16,3481.0,1286670.0,1356022.0
1134,2014-01-17,3470.0,974250.0,1351834.0
1135,2014-01-20,3451.0,1432548.0,1333860.0
1136,2014-01-21,3410.0,1480214.0,1410924.0
1137,2014-01-22,3424.0,1420846.0,1343642.0
1138,2014-01-23,3463.0,1452702.0,1367838.0
1139,2014-01-24,3487.0,1437284.0,1293852.0
1140,2014-01-27,3472.0,876126.0,1260676.0
1141,2014-01-28,3431.0,964522.0,1214442.0
1142,2014-01-29,3443.0,817008.0,1149854.0
1143,2014-01-30,3455.0,517506.0,1103700.0
1144,2014-02-07,3411.0,926746.0,1160364.0
1145,2014-02-10,3421.0,1560496.0,1252390.0
1146,2014-02-11,3386.0,1192182.0,1336366.0
1147,2014-02-12,3393.0,1140402.0,1382352.0
1148,2014-02-13,3395.0,1091764.0,1373938.0
1149,2014-02-14,3412.0,967856.0,1300408.0
1150,2014-02-17,3455.0,1488420.0,1323922.0
1151,2014-02-18,3428.0,1016036.0,1279298.0
1152,2014-02-19,3436.0,925548.0,1320644.0
1153,2014-02-20,3394.0,1089914.0,1346680.0
