,Date,RB00_p,RB00_v,RB00_po
294,2010-06-08,4061.0,1724628.0,1108706.0
295,2010-06-09,4103.0,1783182.0,1064854.0
296,2010-06-10,4082.0,1456194.0,994730.0
297,2010-06-11,4111.0,1156696.0,904970.0
298,2010-06-17,4112.0,1009838.0,979222.0
299,2010-06-18,4088.0,1199582.0,1048366.0
300,2010-06-21,4163.0,2300688.0,1077552.0
301,2010-06-22,4138.0,1298120.0,1073596.0
302,2010-06-23,4080.0,2372220.0,1022420.0
303,2010-06-24,4101.0,1308862.0,984610.0
304,2010-06-25,4084.0,1070706.0,966066.0
305,2010-06-28,4039.0,2150916.0,978348.0
306,2010-06-29,3994.0,1921912.0,926822.0
307,2010-06-30,3985.0,1170668.0,841566.0
308,2010-07-01,3960.0,1226144.0,850456.0
309,2010-07-02,3975.0,1924718.0,827466.0
310,2010-07-05,3989.0,1474782.0,860436.0
311,2010-07-06,3964.0,1352474.0,864992.0
312,2010-07-07,3965.0,914838.0,852552.0
313,2010-07-08,3935.0,1464000.0,980932.0
314,2010-07-09,3950.0,1754442.0,909114.0
315,2010-07-12,3943.0,1167004.0,844098.0
316,2010-07-13,3917.0,788188.0,768088.0
317,2010-07-14,3906.0,613036.0,713666.0
318,2010-07-15,3909.0,397954.0,647852.0
319,2010-07-16,4066.0,959706.0,679620.0
320,2010-07-19,4135.0,2277276.0,830550.0
321,2010-07-20,4187.0,2555240.0,864878.0
322,2010-07-21,4177.0,2335760.0,866754.0
323,2010-07-22,4173.0,1789848.0,913076.0
324,2010-07-23,4223.0,2843082.0,1034370.0
325,2010-07-26,4215.0,1946230.0,1069838.0
326,2010-07-27,4155.0,1954296.0,1102482.0
327,2010-07-28,4220.0,2041104.0,1259150.0
328,2010-07-29,4216.0,2417326.0,1233180.0
329,2010-07-30,4285.0,3301522.0,1203746.0
330,2010-08-02,4327.0,2677346.0,1258936.0
331,2010-08-03,4298.0,2552662.0,1232048.0
332,2010-08-04,4324.0,2686216.0,1264022.0
333,2010-08-05,4302.0,2847134.0,1255884.0
334,2010-08-06,4317.0,2006040.0,1233682.0
335,2010-08-09,4379.0,2477098.0,1341754.0
336,2010-08-10,4357.0,2026632.0,1271876.0
337,2010-08-11,4361.0,3105900.0,1331284.0
338,2010-08-12,4301.0,2221398.0,1317378.0
339,2010-08-13,4334.0,2033386.0,1351294.0
340,2010-08-16,4361.0,1985172.0,1366418.0
341,2010-08-17,4367.0,2247598.0,1280464.0
342,2010-08-18,4361.0,1856012.0,1216194.0
343,2010-08-19,4365.0,1708774.0,1213606.0
344,2010-08-20,4311.0,1710370.0,1178686.0
345,2010-08-23,4261.0,2087788.0,1185450.0
346,2010-08-24,4238.0,1999438.0,1131506.0
347,2010-08-25,4225.0,1604320.0,1137160.0
348,2010-08-26,4257.0,1313978.0,1133676.0
349,2010-08-27,4268.0,1229674.0,1119014.0
350,2010-08-30,4333.0,2095560.0,1162306.0
351,2010-08-31,4312.0,2163030.0,1113860.0
352,2010-09-01,4352.0,2424564.0,1098080.0
353,2010-09-02,4386.0,1718938.0,1105294.0
354,2010-09-03,4365.0,1469524.0,1087286.0
355,2010-09-06,4584.0,2910994.0,1221910.0
356,2010-09-07,4568.0,2476508.0,1189394.0
357,2010-09-08,4538.0,1885662.0,1217574.0
358,2010-09-09,4439.0,2771568.0,1092142.0
359,2010-09-10,4494.0,2418896.0,1197244.0
360,2010-09-13,4481.0,2154444.0,1151560.0
361,2010-09-14,4418.0,2420840.0,1159224.0
362,2010-09-15,4417.0,2034404.0,1110354.0
363,2010-09-16,4366.0,2315300.0,1090372.0
364,2010-09-17,4359.0,1860220.0,1081302.0
365,2010-09-20,4378.0,2509684.0,1048714.0
366,2010-09-21,4317.0,1475212.0,880984.0
367,2010-09-27,4258.0,1525280.0,906172.0
368,2010-09-28,4251.0,1256640.0,844016.0
369,2010-09-29,4240.0,1267204.0,781670.0
370,2010-09-30,4263.0,1146126.0,751058.0
371,2010-10-08,4279.0,801136.0,737044.0
372,2010-10-11,4341.0,1108146.0,779330.0
373,2010-10-12,4304.0,564110.0,697770.0
374,2010-10-13,4324.0,410494.0,601846.0
375,2010-10-14,4474.0,1792046.0,882978.0
376,2010-10-15,4498.0,1753840.0,912814.0
377,2010-10-18,4520.0,2626080.0,1041522.0
378,2010-10-19,4488.0,2125438.0,973342.0
379,2010-10-20,4421.0,1837350.0,893744.0
380,2010-10-21,4427.0,1943500.0,921992.0
381,2010-10-22,4413.0,1104678.0,863446.0
382,2010-10-25,4510.0,2565054.0,1076484.0
383,2010-10-26,4477.0,2136466.0,1005426.0
384,2010-10-27,4486.0,3459542.0,1014438.0
385,2010-10-28,4504.0,1680382.0,1008602.0
386,2010-10-29,4505.0,1531558.0,941652.0
387,2010-11-01,4553.0,1697620.0,1100574.0
388,2010-11-02,4542.0,1159876.0,1007590.0
389,2010-11-03,4551.0,1720450.0,1002842.0
390,2010-11-04,4606.0,1534004.0,1216284.0
391,2010-11-05,4708.0,2644480.0,1190582.0
392,2010-11-08,4709.0,1628332.0,1125614.0
393,2010-11-09,4854.0,2925024.0,1202140.0
394,2010-11-10,4770.0,2664716.0,1026544.0
395,2010-11-11,4793.0,2438760.0,1046018.0
396,2010-11-12,4637.0,4421772.0,879838.0
397,2010-11-15,4667.0,2758176.0,871004.0
398,2010-11-16,4646.0,1799372.0,849250.0
399,2010-11-17,4550.0,2693604.0,772888.0
400,2010-11-18,4611.0,1649710.0,747278.0
401,2010-11-19,4643.0,1853112.0,694868.0
402,2010-11-22,4644.0,1375458.0,707436.0
403,2010-11-23,4607.0,1595554.0,690430.0
404,2010-11-24,4695.0,1586012.0,788806.0
405,2010-11-25,4683.0,1677462.0,758480.0
406,2010-11-26,4650.0,1482902.0,713490.0
407,2010-11-29,4668.0,921840.0,699648.0
408,2010-11-30,4634.0,945702.0,635964.0
409,2010-12-01,4678.0,777228.0,635332.0
410,2010-12-02,4685.0,786242.0,641072.0
411,2010-12-03,4728.0,1185750.0,724502.0
412,2010-12-06,4719.0,675060.0,695742.0
413,2010-12-07,4760.0,873766.0,751160.0
414,2010-12-08,4712.0,631582.0,678242.0
415,2010-12-09,4715.0,599348.0,639992.0
416,2010-12-10,4727.0,488184.0,630880.0
417,2010-12-13,4779.0,699028.0,644824.0
418,2010-12-14,4782.0,441076.0,631422.0
419,2010-12-15,4772.0,756702.0,634042.0
420,2010-12-16,4767.0,389226.0,625876.0
421,2010-12-17,4791.0,406692.0,625434.0
422,2010-12-20,4801.0,574278.0,629708.0
423,2010-12-21,4822.0,482152.0,686696.0
424,2010-12-22,4794.0,463988.0,636140.0
425,2010-12-23,4774.0,387802.0,632388.0
426,2010-12-24,4762.0,377644.0,621460.0
427,2010-12-27,4734.0,407238.0,615062.0
428,2010-12-28,4744.0,261366.0,598940.0
429,2010-12-29,4770.0,496128.0,608974.0
430,2010-12-30,4791.0,322462.0,574712.0
431,2010-12-31,4812.0,279364.0,568186.0
432,2011-01-04,4822.0,275428.0,576934.0
433,2011-01-05,4793.0,214902.0,561420.0
434,2011-01-06,4809.0,186136.0,557852.0
435,2011-01-07,4793.0,369032.0,553694.0
436,2011-01-10,4834.0,436038.0,549690.0
437,2011-01-11,4843.0,183264.0,535096.0
438,2011-01-12,4847.0,223236.0,543014.0
439,2011-01-13,4861.0,168582.0,528286.0
440,2011-01-14,4903.0,354032.0,544148.0
441,2011-01-17,4919.0,252814.0,531762.0
442,2011-01-18,4913.0,208070.0,518064.0
443,2011-01-19,4931.0,179098.0,500434.0
444,2011-01-20,4918.0,143046.0,486856.0
445,2011-01-21,4950.0,236038.0,476296.0
446,2011-01-24,4965.0,163504.0,462662.0
447,2011-01-25,4967.0,111670.0,454316.0
448,2011-01-26,4949.0,105288.0,441722.0
449,2011-01-27,4930.0,167810.0,405718.0
450,2011-01-28,4936.0,50848.0,386380.0
451,2011-01-31,4996.0,80326.0,357876.0
452,2011-02-01,5022.0,57202.0,342150.0
453,2011-02-09,5124.0,166064.0,378720.0
454,2011-02-10,5188.0,396576.0,501100.0
455,2011-02-11,5167.0,466606.0,480486.0
456,2011-02-14,5153.0,274470.0,489438.0
457,2011-02-15,5157.0,304650.0,495618.0
458,2011-02-16,5102.0,543684.0,497640.0
459,2011-02-17,5018.0,720920.0,521872.0
460,2011-02-18,4985.0,525722.0,548366.0
461,2011-02-21,5026.0,557856.0,587800.0
462,2011-02-22,5000.0,666140.0,597838.0
463,2011-02-23,4940.0,482982.0,629114.0
464,2011-02-24,4892.0,616964.0,682908.0
465,2011-02-25,4869.0,565278.0,678728.0
466,2011-02-28,4899.0,434022.0,651826.0
467,2011-03-01,4837.0,731978.0,708380.0
468,2011-03-02,4847.0,562724.0,693768.0
469,2011-03-03,4813.0,751100.0,761310.0
470,2011-03-04,4816.0,651168.0,743146.0
471,2011-03-07,4832.0,631320.0,770410.0
472,2011-03-08,4773.0,984616.0,781120.0
473,2011-03-09,4771.0,489862.0,781434.0
474,2011-03-10,4679.0,676322.0,823608.0
475,2011-03-11,4656.0,661172.0,797976.0
476,2011-03-14,4733.0,1037316.0,798722.0
477,2011-03-15,4774.0,1033572.0,772908.0
478,2011-03-16,4832.0,978500.0,734950.0
479,2011-03-17,4817.0,907000.0,718996.0
480,2011-03-18,4756.0,1146010.0,797818.0
481,2011-03-21,4653.0,1023590.0,822988.0
482,2011-03-22,4648.0,1033140.0,818008.0
483,2011-03-23,4728.0,1126490.0,791080.0
484,2011-03-24,4717.0,1152720.0,797750.0
485,2011-03-25,4730.0,795444.0,762456.0
486,2011-03-28,4779.0,1028210.0,715432.0
487,2011-03-29,4814.0,1028516.0,724372.0
488,2011-03-30,4794.0,938002.0,728002.0
489,2011-03-31,4794.0,771454.0,690710.0
490,2011-04-01,4780.0,608806.0,634050.0
491,2011-04-06,4874.0,864992.0,706736.0
492,2011-04-07,4884.0,689870.0,680536.0
493,2011-04-08,4906.0,663624.0,662366.0
494,2011-04-11,4920.0,782902.0,690536.0
495,2011-04-12,4903.0,722554.0,672600.0
496,2011-04-13,4922.0,790810.0,745686.0
497,2011-04-14,4907.0,753410.0,727450.0
498,2011-04-15,4827.0,1084022.0,738936.0
499,2011-04-18,4844.0,684450.0,715936.0
500,2011-04-19,4774.0,819568.0,682002.0
501,2011-04-20,4814.0,515118.0,664864.0
502,2011-04-21,4849.0,621160.0,648452.0
503,2011-04-22,4873.0,616360.0,633202.0
504,2011-04-25,4879.0,445524.0,645296.0
505,2011-04-26,4896.0,822422.0,684212.0
506,2011-04-27,4885.0,720386.0,705452.0
507,2011-04-28,4906.0,725214.0,687486.0
508,2011-04-29,4915.0,677640.0,690702.0
509,2011-05-03,4953.0,615802.0,762378.0
510,2011-05-04,4941.0,780342.0,790724.0
511,2011-05-05,4913.0,1149526.0,862822.0
512,2011-05-06,4804.0,1210132.0,829936.0
513,2011-05-09,4829.0,791070.0,813590.0
514,2011-05-10,4848.0,669430.0,785918.0
515,2011-05-11,4822.0,760998.0,802496.0
516,2011-05-12,4782.0,908112.0,835010.0
517,2011-05-13,4850.0,750692.0,772270.0
518,2011-05-16,4818.0,625414.0,755132.0
519,2011-05-17,4823.0,704750.0,713876.0
520,2011-05-18,4814.0,603848.0,725590.0
521,2011-05-19,4830.0,632336.0,703244.0
522,2011-05-20,4825.0,475234.0,669742.0
523,2011-05-23,4779.0,890966.0,812312.0
524,2011-05-24,4808.0,566942.0,755734.0
525,2011-05-25,4823.0,654382.0,634160.0
526,2011-05-26,4828.0,412936.0,628180.0
527,2011-05-27,4837.0,313608.0,611938.0
528,2011-05-30,4874.0,539472.0,651092.0
529,2011-05-31,4875.0,394798.0,640362.0
530,2011-06-01,4866.0,274402.0,633092.0
531,2011-06-02,4861.0,336312.0,605980.0
532,2011-06-03,4867.0,279022.0,617294.0
533,2011-06-07,4864.0,231614.0,607166.0
534,2011-06-08,4869.0,601300.0,608688.0
535,2011-06-09,4849.0,249354.0,604638.0
536,2011-06-10,4853.0,277644.0,615044.0
537,2011-06-13,4807.0,564454.0,674334.0
538,2011-06-14,4812.0,354396.0,655490.0
539,2011-06-15,4796.0,379038.0,688972.0
540,2011-06-16,4781.0,425240.0,715990.0
541,2011-06-17,4731.0,652846.0,750336.0
542,2011-06-20,4688.0,592942.0,791518.0
543,2011-06-21,4713.0,707462.0,759378.0
544,2011-06-22,4694.0,475884.0,749732.0
545,2011-06-23,4734.0,741634.0,783322.0
546,2011-06-24,4731.0,463758.0,738568.0
547,2011-06-27,4704.0,523074.0,733238.0
548,2011-06-28,4706.0,429408.0,738172.0
549,2011-06-29,4726.0,403054.0,713514.0
550,2011-06-30,4753.0,397386.0,688972.0
551,2011-07-01,4726.0,324670.0,675094.0
552,2011-07-04,4792.0,593074.0,682496.0
553,2011-07-05,4788.0,360500.0,669242.0
554,2011-07-06,4812.0,443732.0,701412.0
555,2011-07-07,4808.0,271504.0,699160.0
556,2011-07-08,4808.0,246078.0,678188.0
557,2011-07-11,4852.0,479844.0,703610.0
558,2011-07-12,4851.0,451366.0,669086.0
559,2011-07-13,4887.0,368078.0,669560.0
560,2011-07-14,4872.0,249828.0,669200.0
561,2011-07-15,4871.0,242850.0,658814.0
562,2011-07-18,4902.0,321730.0,653022.0
